carbon_mapping_scenario,year,source_time_index,timestamp_synthetic,region,carbon_intensity_kgco2e_per_kwh,selected_province,candidate_provinces,aggregation_rule,source_status,hour_index,trace_timestamp_anonymized,alignment_status,trace_timestamp_utc,external_alignment_source_hour_index
equal_site_portfolio,2025,1,2025-01-01 00:00:00,east,0.5379375,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,0,2024-11-15 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 00:00:00+00:00,0
equal_site_portfolio,2025,108,2025-01-05 11:00:00,southwest,0.2707,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,107,2024-11-20 03:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 11:00:00+00:00,107
equal_site_portfolio,2025,109,2025-01-05 12:00:00,east,0.3701124999999999,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,108,2024-11-20 04:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 12:00:00+00:00,108
equal_site_portfolio,2025,109,2025-01-05 12:00:00,north,0.3142,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,108,2024-11-20 04:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 12:00:00+00:00,108
equal_site_portfolio,2025,109,2025-01-05 12:00:00,northwest,0.3893,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,108,2024-11-20 04:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 12:00:00+00:00,108
equal_site_portfolio,2025,109,2025-01-05 12:00:00,southwest,0.2671333333333334,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,108,2024-11-20 04:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 12:00:00+00:00,108
equal_site_portfolio,2025,110,2025-01-05 13:00:00,east,0.3543374999999999,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,109,2024-11-20 05:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 13:00:00+00:00,109
equal_site_portfolio,2025,110,2025-01-05 13:00:00,north,0.2959,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,109,2024-11-20 05:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 13:00:00+00:00,109
equal_site_portfolio,2025,110,2025-01-05 13:00:00,northwest,0.2859,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,109,2024-11-20 05:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 13:00:00+00:00,109
equal_site_portfolio,2025,110,2025-01-05 13:00:00,southwest,0.2577333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,109,2024-11-20 05:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 13:00:00+00:00,109
equal_site_portfolio,2025,111,2025-01-05 14:00:00,east,0.3814125,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,110,2024-11-20 06:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 14:00:00+00:00,110
equal_site_portfolio,2025,111,2025-01-05 14:00:00,north,0.3104,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,110,2024-11-20 06:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 14:00:00+00:00,110
equal_site_portfolio,2025,111,2025-01-05 14:00:00,northwest,0.28815,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,110,2024-11-20 06:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 14:00:00+00:00,110
equal_site_portfolio,2025,111,2025-01-05 14:00:00,southwest,0.2534333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,110,2024-11-20 06:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 14:00:00+00:00,110
equal_site_portfolio,2025,112,2025-01-05 15:00:00,east,0.417125,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,111,2024-11-20 07:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 15:00:00+00:00,111
equal_site_portfolio,2025,112,2025-01-05 15:00:00,north,0.3304,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,111,2024-11-20 07:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 15:00:00+00:00,111
equal_site_portfolio,2025,112,2025-01-05 15:00:00,northwest,0.36905,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,111,2024-11-20 07:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 15:00:00+00:00,111
equal_site_portfolio,2025,112,2025-01-05 15:00:00,southwest,0.2516,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,111,2024-11-20 07:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 15:00:00+00:00,111
equal_site_portfolio,2025,113,2025-01-05 16:00:00,east,0.4769249999999999,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,112,2024-11-20 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 16:00:00+00:00,112
equal_site_portfolio,2025,113,2025-01-05 16:00:00,north,0.4202,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,112,2024-11-20 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 16:00:00+00:00,112
equal_site_portfolio,2025,113,2025-01-05 16:00:00,northwest,0.431,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,112,2024-11-20 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 16:00:00+00:00,112
equal_site_portfolio,2025,113,2025-01-05 16:00:00,southwest,0.2313666666666667,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,112,2024-11-20 08:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 16:00:00+00:00,112
equal_site_portfolio,2025,114,2025-01-05 17:00:00,east,0.4966,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,113,2024-11-20 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 17:00:00+00:00,113
equal_site_portfolio,2025,114,2025-01-05 17:00:00,north,0.4365,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,113,2024-11-20 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 17:00:00+00:00,113
equal_site_portfolio,2025,114,2025-01-05 17:00:00,northwest,0.4112,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,113,2024-11-20 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 17:00:00+00:00,113
equal_site_portfolio,2025,114,2025-01-05 17:00:00,southwest,0.1884333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,113,2024-11-20 09:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 17:00:00+00:00,113
equal_site_portfolio,2025,115,2025-01-05 18:00:00,east,0.505,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,114,2024-11-20 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 18:00:00+00:00,114
equal_site_portfolio,2025,115,2025-01-05 18:00:00,north,0.4145,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,114,2024-11-20 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 18:00:00+00:00,114
equal_site_portfolio,2025,115,2025-01-05 18:00:00,northwest,0.42105,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,114,2024-11-20 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 18:00:00+00:00,114
equal_site_portfolio,2025,115,2025-01-05 18:00:00,southwest,0.1778999999999999,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,114,2024-11-20 10:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 18:00:00+00:00,114
equal_site_portfolio,2025,116,2025-01-05 19:00:00,east,0.50715,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,115,2024-11-20 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 19:00:00+00:00,115
equal_site_portfolio,2025,116,2025-01-05 19:00:00,north,0.3683,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,115,2024-11-20 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 19:00:00+00:00,115
equal_site_portfolio,2025,116,2025-01-05 19:00:00,northwest,0.42815,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,115,2024-11-20 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 19:00:00+00:00,115
equal_site_portfolio,2025,116,2025-01-05 19:00:00,southwest,0.1795333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,115,2024-11-20 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 19:00:00+00:00,115
equal_site_portfolio,2025,117,2025-01-05 20:00:00,east,0.5080625,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,116,2024-11-20 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 20:00:00+00:00,116
equal_site_portfolio,2025,117,2025-01-05 20:00:00,north,0.3815,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,116,2024-11-20 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 20:00:00+00:00,116
equal_site_portfolio,2025,117,2025-01-05 20:00:00,northwest,0.4196,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,116,2024-11-20 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 20:00:00+00:00,116
equal_site_portfolio,2025,117,2025-01-05 20:00:00,southwest,0.1846333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,116,2024-11-20 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 20:00:00+00:00,116
equal_site_portfolio,2025,118,2025-01-05 21:00:00,east,0.5093375,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,117,2024-11-20 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 21:00:00+00:00,117
equal_site_portfolio,2025,118,2025-01-05 21:00:00,north,0.3906,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,117,2024-11-20 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 21:00:00+00:00,117
equal_site_portfolio,2025,118,2025-01-05 21:00:00,northwest,0.4205,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,117,2024-11-20 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 21:00:00+00:00,117
equal_site_portfolio,2025,118,2025-01-05 21:00:00,southwest,0.1891,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,117,2024-11-20 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 21:00:00+00:00,117
equal_site_portfolio,2025,119,2025-01-05 22:00:00,east,0.51965,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,118,2024-11-20 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 22:00:00+00:00,118
equal_site_portfolio,2025,119,2025-01-05 22:00:00,north,0.4068,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,118,2024-11-20 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 22:00:00+00:00,118
equal_site_portfolio,2025,119,2025-01-05 22:00:00,northwest,0.42585,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,118,2024-11-20 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 22:00:00+00:00,118
equal_site_portfolio,2025,119,2025-01-05 22:00:00,southwest,0.2150666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,118,2024-11-20 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 22:00:00+00:00,118
equal_site_portfolio,2025,120,2025-01-05 23:00:00,east,0.5319375,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,119,2024-11-20 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 23:00:00+00:00,119
equal_site_portfolio,2025,120,2025-01-05 23:00:00,north,0.4212,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,119,2024-11-20 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 23:00:00+00:00,119
equal_site_portfolio,2025,120,2025-01-05 23:00:00,northwest,0.4319999999999999,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,119,2024-11-20 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 23:00:00+00:00,119
equal_site_portfolio,2025,120,2025-01-05 23:00:00,southwest,0.2335333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,119,2024-11-20 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-14 23:00:00+00:00,119
equal_site_portfolio,2025,121,2025-01-06 00:00:00,east,0.5559625,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,120,2024-11-20 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 00:00:00+00:00,120
equal_site_portfolio,2025,121,2025-01-06 00:00:00,north,0.4528,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,120,2024-11-20 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 00:00:00+00:00,120
equal_site_portfolio,2025,121,2025-01-06 00:00:00,northwest,0.4848,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,120,2024-11-20 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 00:00:00+00:00,120
equal_site_portfolio,2025,121,2025-01-06 00:00:00,southwest,0.3967666666666667,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,120,2024-11-20 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-15 00:00:00+00:00,120
